"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113667;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL";"15000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113668;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"motocicleta";"8000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113669;1;12;"Casa";"imóvel.";"50000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113670;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"combi de segunda mao";"15000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113672;1;12;"Casa";"CASA ALVENARIA DE 2 COMODOS.";"20000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113672;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO COMPRADA DE SEGUNDA MAO";"12000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002113673;1;12;"Casa";"casa urbana";"500000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120563;1;12;"Casa";"FINANCIADA";"1750000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120567;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"62000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120567;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"15000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120567;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"24000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120567;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"18000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120568;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHONETE";"180000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120571;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO ";"82000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120572;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FLAT";"350000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120572;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"80000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120573;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"8000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120575;1;12;"Casa";"residência própria";"620000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120579;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"36055,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120579;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"9592,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120579;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"52076,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120579;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"73608,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120581;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"20000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120581;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"5000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120581;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"20000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120583;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"3500,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120584;3;15;"Sala ou conjunto";"CONJUNTO HABITACIONAL COM 3 CASAS E 2 PONTOS COMERCIAIS";"378000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002120584;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHONETE FORD RANGER";"115000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121199;1;12;"Casa";"casa de ovenaria 2 quartos no perola";"240000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121199;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"carfo marca toyota corrolla 2007/2008";"40000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121203;1;24;"Bem relacionado com o exercício da atividade autônoma";"empresa micro empreendedor";"5000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121205;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO ECOSPORT ANO 2007 DA MARCA FORD , PLACA jxk9614";"21000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121208;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"motocilcleta yamaha";"8500,00";"05/10/2024";"08:13:00"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121213;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo wolksvagem  golf tsi 2018";"92000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121214;1;11;"Apartamento";"Apartamento minha casa minha vida";"51000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121216;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FOD FIESTA";"15000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121218;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Onix 
Ano 2018";"61726,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121218;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto";"7500,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121218;5;12;"Casa";"Casa";"475000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121218;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto";"5300,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121219;1;12;"Casa";"casa de alvenaria com 2 quartos, sala,cozinha e banheiro.";"90000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002121219;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"ronda biz cor vermelha";"9000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123844;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO,MARCA VOLKSWAGEN,SAVEIRO 2013";"35000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123844;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHÃO,MARCA MERCEDES-BENZ,TRUCK 1620, ANO 1999";"150000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123845;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FIAT ANO 2008";"14000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123845;2;12;"Casa";"LOCALIZADO EM CAROEBE - CENTRO";"50000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123846;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA/NXR160 BROS ESDD";"18000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123848;1;12;"Casa";"LOCALIZADA NO CENTRO DE CAROEBE";"150000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123848;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO, TOYOTA, HILUX 2014/2015";"130000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123849;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO, MARCA VOLKSWAGEN,SAVEIRO,ANO 2016";"70000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123849;2;12;"Casa";"LOCALIZADA EM CAROEBE - CENTRO";"300000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123850;1;12;"Casa";"LOCALIZADA NO CENTRO DE CAROEBE";"50000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123984;1;12;"Casa";"Casa de Alvenaria";"300000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123984;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/TORO 2022";"80000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123984;7;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Broz 2018";"7000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123984;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"L200 TRITON 2015";"40000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002123985;1;12;"Casa";"Sítio com Casa de Madeira";"200000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03131";"SÃO JOÃO DA BALIZA";230002124174;1;12;"Casa";"CASA ALVENARIA";"100000,00";"16/09/2024";"17:06:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03131";"SÃO JOÃO DA BALIZA";230002124177;3;12;"Casa";"CASA ALVENARIA";"200000,00";"16/09/2024";"17:06:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002127649;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTO BIZ, VERMELHA";"6000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002127652;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTO MODELO TITAN 160CC";"18000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002127652;2;12;"Casa";"RESIDENCIAL";"380000,00";"19/09/2024";"16:06:29"
